filename,label,length,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
cla\[cla][cla]0323__2.wav,cla,3.0,0.036518656,1194.0531808265575,1233.5108602497892,2139.5721905048076,0.06448317307692308,-309.5782,161.49901,-54.45951,21.999674,-13.277111,-14.713453,-16.323393,-15.223561,-7.0481586,-2.304603,-9.906355,-12.16571,-7.3935394,-3.5170846,-0.0903271,-1.2344276,-2.7638505,-4.0973735,-8.150708,-8.797307
cla\[cla][cla]0323__3.wav,cla,3.0,0.030586297,1036.6061083749541,1227.5197460651773,1935.5865009014424,0.04992487980769231,-325.65353,175.77986,-43.977886,29.08728,-5.961424,-11.985627,-13.030487,-14.135116,-10.220361,-7.16749,-12.38873,-10.144985,-11.807407,-5.320267,-2.9878175,-4.8403316,-7.9749417,-9.646944,-12.3407955,-13.143235
cla\[cla][cla]0324__1.wav,cla,3.0,0.033316076,2784.312039280808,2508.962075082351,5880.8005934495195,0.12149564302884615,-338.30005,39.205894,-24.131523,-3.9434106,-18.738428,-7.203173,16.325165,28.48185,12.85248,5.3002,-27.780766,-30.620481,-9.011314,19.99213,8.463375,4.422954,4.801563,-1.1503919,-31.903727,-13.99714
cla\[cla][cla]0324__2.wav,cla,3.0,0.04178996,2194.3203705857063,2156.9611281300154,4397.659818209135,0.13126502403846155,-245.17503,96.9774,-28.144342,1.3259597,-12.937905,0.55757475,3.5209858,11.954412,-2.543436,-8.200388,-24.89414,-5.8340626,4.2416143,4.1863685,-8.970922,-3.722478,-7.358846,-12.789812,-16.393097,0.18983811
cla\[cla][cla]0324__3.wav,cla,3.0,0.02641986,1270.5140569030455,1547.7190988098553,2531.7249474158652,0.06426908052884615,-306.52737,154.4173,-24.013195,33.838104,-2.4867082,8.800366,-2.6497376,-5.5370784,-7.455645,1.58727,-7.520076,-3.7267883,-5.3487506,-3.0274951,-5.213147,-1.263921,-4.7668796,-1.8553718,-5.093446,-4.8958907
cla\[cla][cla]0326__1.wav,cla,3.0,0.019037679,947.3715932906567,968.5962794516688,1471.049053485577,0.05756084735576923,-437.04102,182.00093,-44.255035,-2.5108418,-6.7592225,-23.13625,-14.166397,-15.585149,-9.567072,0.63618445,3.8632305,1.8116393,-2.7852156,-6.640306,-4.180098,-2.5837033,-4.1511207,-3.1626065,-3.1931453,-3.1441007
cla\[cla][cla]0326__2.wav,cla,3.0,0.021606045,973.7598430688764,983.5647523049961,1663.6884014423076,0.05628756009615385,-429.56772,177.13666,-36.986046,13.260671,5.9527674,-18.420145,-12.013011,-18.550552,-16.511667,-1.9846698,2.931245,5.1415987,13.98515,13.063186,3.7451324,-6.2481756,-13.803508,-13.465166,-8.332029,-9.853322
cla\[cla][cla]0326__3.wav,cla,3.0,0.017822592,919.3914645806822,797.3081945636894,1338.5370342548076,0.06196664663461538,-520.28705,151.6693,-22.879017,-31.413681,-6.769456,-16.437296,-16.321827,-3.6273372,15.462016,25.789663,13.731929,3.4979239,6.790043,12.787614,15.292124,9.094885,-1.4424952,-1.8007348,3.7604904,0.19807011
cla\[cla][jaz_blu]0151__1.wav,cla,3.0,0.029099818,2594.7628098007785,2350.5764791345823,4925.223294771635,0.17151817908653846,-232.93631,68.90284,-24.968296,38.5749,16.262522,11.855591,3.2505589,13.520257,1.597567,13.054745,1.6592437,0.18281004,-4.23962,1.3385403,-5.3942327,1.0393534,-5.047889,1.3856754,1.0335236,-1.855099
cla\[cla][jaz_blu]0151__2.wav,cla,3.0,0.060265012,2570.3813774251817,2067.277056063415,4328.422288161058,0.19148512620192307,-200.292,68.90703,-38.10991,45.318398,13.925731,11.0348425,7.705892,11.418248,0.37905025,11.908943,-4.0041437,-1.2341532,1.2308384,8.061678,-4.039965,-4.150554,-7.4808793,1.8859516,-0.2598194,1.7690113
cla\[cla][jaz_blu]0151__3.wav,cla,3.0,0.0658317,2602.032839370104,2078.485994730856,4443.37646484375,0.1709698016826923,-182.89255,68.61617,-41.302475,49.35152,16.975485,8.734741,3.758107,9.418568,-4.726192,6.1755695,-1.2272171,7.1302414,5.5455966,5.652248,-4.4982376,0.19316359,-5.0695844,1.7965982,-2.7501426,0.6975586
cla\[cla][jaz_blu]0153__1.wav,cla,3.0,0.062628336,1780.833319617336,2017.3228303156345,3652.445350060096,0.07019606370192308,-253.30559,110.57611,-11.18501,28.279215,4.666823,5.3631687,-11.417816,4.3124924,-5.9789233,-5.5693474,-3.4309282,4.151858,-9.982439,-7.4690585,-5.7373605,1.3584903,-2.8646598,-4.2825084,0.48099235,4.209279
cla\[cla][jaz_blu]0153__2.wav,cla,3.0,0.078121714,1970.3826918901939,1998.2982090415658,3845.0018780048076,0.09610501802884615,-219.33563,107.51882,-16.044744,21.735401,-6.552198,4.316023,-16.00799,-3.717554,-12.347836,-4.3261333,1.0376711,8.147485,-2.6339545,1.0850763,-7.8771157,-7.8173733,-9.964675,-4.324405,-0.43578374,-1.7472876
cla\[cla][jaz_blu]0153__3.wav,cla,3.0,0.068610795,1672.846551727958,2020.5662706962003,3576.0852989783652,0.06407752403846154,-245.87305,119.522804,6.1519322,36.091278,4.039672,8.840803,-12.2180195,4.305677,-0.5645861,7.3772464,1.609545,3.7298503,-8.804732,-5.601303,-6.406909,-1.597527,-5.6513376,-2.0063047,5.1777635,3.347609
cla\[cla][jaz_blu]0156__1.wav,cla,3.0,0.07081881,951.628202110703,1439.4820064040712,1588.819110576923,0.03823993389423077,-310.28256,151.07808,-3.4456437,26.040478,13.366046,11.364812,9.4646635,3.4482174,-8.352913,-1.9511694,-5.4119816,-9.006426,-8.054222,-2.194573,2.572536,15.493418,10.895309,2.0472128,-9.539607,-16.028944
cla\[cla][jaz_blu]0156__2.wav,cla,3.0,0.17667565,1245.8066561541007,1324.758213612722,2209.8035606971152,0.06913311298076923,-245.03156,135.7022,-28.556702,30.218012,9.129709,5.9651837,0.45435292,-9.765248,-6.9301004,9.146704,11.274698,10.014664,8.051827,1.2263503,-7.7487698,-4.1280284,-10.121849,-5.0011024,1.2156867,-2.2816012
cla\[cla][jaz_blu]0156__3.wav,cla,3.0,0.09247727,1019.2883464567905,1325.4256681898103,1793.7986403245193,0.054345703125,-257.03607,160.59053,-18.583069,19.75577,5.8496113,8.831269,2.5998676,-0.07135691,-13.058737,-7.214767,-4.519739,-5.1379056,-3.5935917,2.1584005,-0.90940446,12.137004,8.503003,4.7092576,-3.94626,-3.6515915
cla\[cla][jaz_blu]0160__1.wav,cla,3.0,0.052626353,1443.6279016555648,1528.3374804011112,2729.996056189904,0.09898212139423077,-215.00562,156.66833,-39.555534,41.083313,-7.111581,7.8480177,-6.547881,12.842963,-9.618316,-6.4782867,-18.271036,4.3076124,-9.970168,0.5217069,-3.4348745,9.076743,-9.159991,1.3599473,-3.9442017,-7.4179764
cla\[cla][jaz_blu]0161__1.wav,cla,3.0,0.16904244,1652.5196047519773,1968.0810241093354,3152.378117487981,0.08322190504807692,-112.76744,123.070015,-9.907563,12.722445,-1.7045064,0.39875278,-3.324147,-2.9377794,-6.4209566,5.395415,-8.9243145,-1.4053805,-3.9918504,-3.2338004,-8.9998665,4.434971,8.546603,15.055811,8.952752,-3.608245
cla\[cla][jaz_blu]0161__2.wav,cla,3.0,0.18072458,1734.7899155492519,2036.268704773045,3295.9051983173076,0.08645582932692308,-92.78835,116.43049,-13.612393,14.719901,2.623705,-2.976621,-3.4943378,-2.6381047,-11.269922,6.7545624,-6.343568,-3.5456276,-5.946885,-7.7284675,-13.352806,0.9404543,4.006273,11.102718,10.246952,2.631485
cla\[cla][jaz_blu]0161__3.wav,cla,3.0,0.24360676,1386.9458042041815,1834.2342923421265,2815.383488581731,0.05228365384615385,-97.655106,130.8668,-8.666525,24.3288,-3.5423238,-2.3957684,-0.48469484,-4.059615,-16.860153,-0.6339092,-7.6732583,0.7164336,-0.07787323,7.563934,1.3582084,-7.08527,-11.485795,-4.594535,-11.320497,-4.00286
cla\[cla][jaz_blu]0164__1.wav,cla,3.0,0.06185583,1944.5211055370323,2342.634132719948,4223.075232872596,0.06499774639423077,-207.6379,103.34265,10.581516,30.565178,0.1637504,8.760303,-5.510671,-2.3457525,-8.216588,-6.6655416,-8.346315,-2.9659653,-10.522591,-6.6692147,-4.0930347,-1.2239349,-5.62878,-3.7099512,-11.170211,-5.864782
cla\[cla][jaz_blu]0164__2.wav,cla,3.0,0.054611746,2049.3885687773673,2398.3357206953565,4528.3497971754805,0.06422776442307693,-212.4785,97.237076,8.695585,33.678642,-0.56643903,7.343045,-7.0018945,-2.557128,-5.634929,-4.0473704,-7.9555807,-1.4761506,-7.320613,-4.9663334,-5.9922314,-1.932213,-3.3162396,-0.7661371,-8.652981,-5.5978327
cla\[cla][jaz_blu]0164__3.wav,cla,3.0,0.04939745,2198.9203745724008,2539.06313993164,4969.532001201923,0.06635366586538462,-209.29306,91.7686,12.857393,30.706923,-3.6545997,8.832446,-3.1395357,-0.9079919,-7.153155,-7.2764997,-11.773383,-3.7563293,-8.886384,-6.0438685,-7.540628,-5.006544,-4.6153154,0.5664003,-4.7246537,-2.3163183
cla\[cla][jaz_blu]0166__1.wav,cla,3.0,0.07534681,1498.9005201803118,2076.4867957763818,3150.8045372596152,0.05083383413461538,-254.68474,108.77497,12.660037,32.7933,2.4878044,11.980537,-6.3225183,-0.9863901,-6.4303784,-9.35538,-7.067401,3.130962,5.4505,14.407206,1.418993,5.0588984,-6.267303,-0.63525695,-5.5671067,-3.9097633
cla\[cla][jaz_blu]0166__2.wav,cla,3.0,0.11118648,1253.303079328623,1539.040239718713,2153.4859525240386,0.06685321514423077,-253.43074,131.81985,1.546725,34.435177,0.53189504,4.903006,-6.962605,-7.9601874,-11.551141,-4.480924,11.145032,12.610334,2.1995177,-1.5405419,-7.547249,-1.9394752,-2.2978933,4.9135947,0.90347606,3.525877
cla\[cla][jaz_blu]0166__3.wav,cla,3.0,0.080680996,1173.1111998060744,1667.451240832417,2250.551006610577,0.04892953725961539,-235.60736,144.22186,1.5190134,38.09754,6.1909356,12.430084,-3.5416286,8.129119,4.99364,-1.9121103,5.804418,6.921815,-3.7749484,-1.40899,-5.265753,4.4495144,-0.046062645,2.3611321,-2.788792,-2.3342183
cla\[cla][jaz_blu]0167__1.wav,cla,3.0,0.19010322,2441.9973009022287,2515.250905638642,5134.6751051682695,0.1111102764423077,-104.15598,74.60051,-8.156184,16.846165,7.6006923,3.0479183,-5.21601,6.8918552,4.670797,9.054588,10.509392,15.360718,0.98503983,-1.0140013,-3.713284,5.398727,1.5073436,4.601401,1.8494012,5.9020796
cla\[cla][jaz_blu]0167__2.wav,cla,3.0,0.2090949,2329.0837747318037,2502.353540497615,4955.121319110577,0.1009051983173077,-104.84183,75.82803,-8.220906,10.840278,4.247401,4.3500304,-3.9280574,8.108484,8.863373,10.064289,3.5268588,9.193985,7.4490256,13.090156,2.1741061,1.568874,-3.7036526,6.0280113,-0.034563858,-4.210764
cla\[cla][jaz_blu]0167__3.wav,cla,3.0,0.19867122,2418.3334272727234,2535.2776330899574,5155.877028245192,0.10756460336538462,-105.66789,74.03454,-3.5572739,17.946514,7.421369,6.7741876,-4.639092,4.2666774,0.7894228,7.4324913,13.205908,19.60539,12.995943,12.151578,-3.42553,-3.4292607,-9.514526,-1.9036589,-3.0157757,2.5492117
cla\[cla][jaz_blu]0170__1.wav,cla,3.0,0.037293077,1386.977035575653,1391.1022207319274,2640.716083233173,0.09104567307692307,-309.73886,158.63988,-34.86311,49.461246,-14.6757765,5.6010976,-15.136221,3.967595,-1.1959491,0.49586627,-1.5105007,5.5177236,-6.8669586,-0.18807296,-6.591148,-5.1137376,6.963036,-8.029037,8.109704,-9.003073
cla\[cla][jaz_blu]0170__2.wav,cla,3.0,0.0390791,1485.9805796946378,1472.3590370076731,2892.571739783654,0.0915264423076923,-306.24133,153.3693,-33.97041,49.73698,-16.223,10.799073,-14.133843,3.2768462,-2.6377795,1.552717,-2.6347585,3.856889,-3.8899827,2.1442583,-4.501129,-5.573485,4.3083344,-10.341688,9.989577,-8.803438
cla\[cla][jaz_blu]0170__3.wav,cla,3.0,0.033267185,1504.8747962098175,1476.9903316683474,2911.7859825721152,0.09794170673076923,-307.81915,153.39484,-41.61864,49.24852,-18.910524,8.556481,-14.362526,6.5128627,-2.3021438,3.1677139,-1.2077217,4.962935,-6.1141114,3.8392546,0.63523406,-5.0004916,7.071642,-3.053607,16.671864,-10.172788
cla\[cla][jaz_blu]0171__1.wav,cla,3.0,0.10877335,813.6127792477992,972.7743743904118,1288.6793870192307,0.056073467548076926,-276.8672,184.49594,-17.91412,15.703996,16.893295,4.3419266,8.320557,0.72471815,-12.326908,-17.040676,-10.861872,-13.310733,-12.795226,-8.368922,-6.595399,6.645042,14.557706,9.252595,-6.199593,-14.648817
cla\[cla][jaz_blu]0171__2.wav,cla,3.0,0.15165171,879.4861871153968,1012.1806257874978,1380.8580603966345,0.05604717548076923,-267.84232,174.56564,-13.807189,26.209097,10.313673,-2.9334903,-9.8205185,-16.511587,-16.897182,-9.1858,5.930318,7.426369,1.7609419,-9.326585,-22.980495,-16.944393,-9.116115,-8.627924,-9.0541525,-4.375511
cla\[cla][jaz_blu]0171__3.wav,cla,3.0,0.08373377,753.6960969862791,1055.9083868524776,1228.7176983173076,0.03777043269230769,-303.7676,190.3353,-9.61558,16.741705,10.139573,3.7932937,2.2776792,-2.088744,-11.208954,-11.953597,-7.11505,-8.604659,-6.6633997,-0.22342564,-1.4169813,2.1014118,-1.2981595,-8.170482,-11.8811865,-7.752232
cla\[cla][jaz_blu]0172__1.wav,cla,3.0,0.14663668,2230.653631424156,2210.705538056773,4287.674842247596,0.09809194711538462,-105.64147,85.96935,-35.13052,12.861293,-15.229861,-5.414041,-8.139463,-15.381673,2.4875445,1.6525487,2.5107539,4.8472576,10.265938,10.045366,-13.205432,-7.4813876,-1.1101873,8.723462,-11.203489,-9.126154
cla\[cla][jaz_blu]0172__2.wav,cla,3.0,0.17105918,2094.95479475917,2152.295981224717,4039.7945462740386,0.08073918269230769,-103.02572,92.90355,-37.908203,5.5549364,-13.540006,-7.682675,-12.930427,-10.865484,3.664919,-5.6366014,0.75610656,4.6097937,7.7460575,7.4640794,-8.696482,-4.143829,-6.063194,4.091299,-11.10531,-14.439573
cla\[cla][jaz_blu]0172__3.wav,cla,3.0,0.120240785,2248.6328657433965,2192.705354679326,4216.035531850962,0.12440279447115385,-91.85034,92.34641,-41.007935,9.081002,-6.916224,-6.285589,-8.842025,-7.041119,4.828332,-11.368549,-2.8271964,0.8659166,4.8128877,7.3525405,-0.32405043,3.467064,-7.730846,0.4522889,-2.443304,-8.283435
cla\[cla][jaz_blu]0176__1.wav,cla,3.0,0.19285098,887.7897775747394,1346.8946354135794,1463.926532451923,0.028504356971153846,-208.48418,162.32632,-8.935656,18.170038,-1.5179057,18.649786,-14.935618,5.887892,-9.518937,5.1730638,-19.578558,-9.315005,-20.833439,-10.84652,-8.08526,-7.3820558,-7.115892,-10.323041,-5.080368,-10.955129
cla\[cla][jaz_blu]0176__2.wav,cla,3.0,0.2106415,883.0021235073162,1279.8938200393966,1477.6746544471155,0.030318509615384615,-184.62398,171.51337,-13.712378,19.583122,2.2334104,16.102337,-12.277838,9.202417,-7.653293,5.8801465,-16.82515,-8.246797,-20.526525,-12.926202,-8.802969,-5.9442563,-5.7194533,-8.675388,-2.3179538,-6.4574766
cla\[cla][jaz_blu]0176__3.wav,cla,3.0,0.16049477,839.4380968643836,1296.1967002692077,1376.4685997596155,0.028778545673076923,-202.86455,171.4481,-1.6949139,20.354177,-0.21376953,9.753031,-10.334978,10.508404,-7.2325325,2.4585679,-16.011703,-2.106782,-7.5772767,-5.1127825,-8.917151,-10.701977,-9.773227,-12.318919,-2.820847,-5.4107647
cla\[cla][jaz_blu]0177__1.wav,cla,3.0,0.09217302,1423.2387239054788,1768.8258448417284,2959.9872295673076,0.046705979567307696,-181.1839,131.15599,-21.94532,43.83065,4.3790236,6.439709,-6.4511194,8.041395,-5.4039083,2.1115482,-16.36771,-9.619116,-9.820275,-0.49872905,-4.257325,3.3133893,-9.013307,-7.2733674,1.4600927,6.406382
cla\[cla][jaz_blu]0177__2.wav,cla,3.0,0.10343838,1873.6297911807155,2011.9187149760432,3880.283203125,0.09213115985576924,-166.72923,116.87527,-10.382803,42.253277,-5.8498373,9.572865,2.0778024,14.040143,0.7172853,-0.21881819,-11.140017,7.238564,7.8925424,-3.8146322,-5.6145873,6.9086576,-11.417364,-5.5529475,5.0148125,0.08597389
cla\[cla][jaz_blu]0177__3.wav,cla,3.0,0.122435234,1434.735557908238,1636.6250516091523,2792.8564453125,0.06890024038461538,-162.17857,134.60611,-32.27411,43.577682,3.3160062,8.105736,-6.522191,4.960535,-3.1761546,5.370373,-8.38877,-6.8438487,-10.198717,-6.1194115,-6.2534423,10.640461,2.5356736,-0.88641286,2.6284387,4.6373763
cla\[cla][jaz_blu]0178__1.wav,cla,3.0,0.115292795,991.5227708051231,1232.8249021265494,1747.5850736177886,0.05247521033653846,-272.41742,159.88713,-17.151773,27.443882,18.03087,12.754541,2.0688655,-13.708848,-15.207189,-12.929416,-8.650932,-1.491254,-0.32676703,7.942288,12.9833975,8.212601,-1.9374286,-0.51274765,-4.590533,-6.3888593
cla\[cla][jaz_blu]0178__2.wav,cla,3.0,0.14131752,783.7475751923755,1039.402273863238,1321.7245718149038,0.041823167067307696,-269.9822,180.72346,-12.262521,23.258629,13.666422,13.402179,8.201912,-3.8639987,-8.727118,-18.149261,-16.12117,-0.99194205,2.533764,0.5639503,-8.180263,-8.0757065,-6.322223,8.770724,10.760278,6.182112
cla\[cla][jaz_blu]0178__3.wav,cla,3.0,0.114587255,956.1182047917875,1191.3368430997984,1653.5843599759614,0.055322265625,-262.3595,168.86508,-16.7328,23.302925,16.43435,7.654385,-2.958992,-12.6840105,-16.14798,-12.873597,-8.595192,-4.823206,-6.3670607,2.8820114,13.048175,14.295105,3.0710263,-2.813248,-7.33924,-8.025333
cla\[cla][jaz_blu]0181__1.wav,cla,3.0,0.1712677,801.6750613231806,973.2708909963075,1170.660869891827,0.04910606971153846,-286.19748,167.33124,-0.05822003,17.68727,10.632702,-1.3043076,-7.677616,-20.413048,-18.579643,-7.703416,9.368957,16.463379,16.273441,12.310735,-5.349875,-14.271027,-12.218981,-6.706319,-1.8325481,-10.227492
cla\[cla][jaz_blu]0181__2.wav,cla,3.0,0.17348717,877.3763978495541,1069.580724989282,1355.0182166466345,0.050127704326923074,-265.76447,168.90787,-7.8867965,20.82296,6.401739,-3.675716,-11.231141,-15.803692,-14.668244,-6.2571144,9.114015,10.268476,8.204394,8.411597,-2.4686036,-4.970042,-5.7899685,-9.281188,-8.199716,-10.54137
cla\[cla][jaz_blu]0181__3.wav,cla,3.0,0.14455663,1017.8028812160042,1186.5374252234922,1849.6193284254807,0.06410381610576923,-251.83733,161.9352,-24.942549,26.647219,20.148659,5.7839613,4.8049345,-8.007733,-16.323778,-20.006649,-5.613467,-0.8868369,-12.84963,1.0505843,18.188457,20.134323,1.4551014,-11.460015,-18.483824,-11.358274
cla\[cla][jaz_blu]0182__1.wav,cla,3.0,0.15204357,884.5630262840009,1538.3638941013214,1200.3932542067307,0.034833233173076926,-214.19151,156.95944,27.296623,23.476276,1.6155399,4.7762027,-5.327261,-6.5019064,-18.173107,-3.7030787,-17.880417,-9.8123455,-16.495443,-1.0417291,-1.1069343,0.06074876,-6.381743,-0.8700906,-5.858542,3.494008
cla\[cla][jaz_blu]0182__2.wav,cla,3.0,0.14588559,1263.0885507958426,1742.1306492021401,2276.8877704326924,0.05153996394230769,-199.48279,136.69147,3.0046372,19.439655,-5.9581194,-0.5821766,-7.1695414,-5.011754,-20.464216,-5.033402,-9.983429,3.0383024,-7.988484,1.3512282,-4.655526,-6.826263,-11.127579,-0.39998215,0.46985924,10.964835
cla\[cla][jaz_blu]0182__3.wav,cla,3.0,0.15634388,989.8838846069167,1549.359620598797,1585.4234900841345,0.03999399038461538,-197.35669,151.48401,12.706424,32.29223,-0.19203913,-4.3258867,-4.3475842,1.697212,-11.97553,-2.7517784,-18.62849,-5.3900976,-13.793775,-1.3909981,3.7510192,12.813804,6.045721,2.1745892,-12.542278,-3.8050892
cla\[cla][jaz_blu]0183__1.wav,cla,3.0,0.16488227,1139.8085402686359,920.3277484783448,1845.4783278245193,0.0965106670673077,-195.703,204.92467,-78.311104,3.263609,-3.2772658,-39.61067,-9.217543,-25.638311,-21.332016,-5.0905633,-14.75685,-6.4117885,-8.369343,-13.837928,-4.3630805,-1.5168257,-1.5456043,-1.6224399,-1.3593786,3.6401844
cla\[cla][jaz_blu]0183__2.wav,cla,3.0,0.14722332,1028.2589264786964,892.7076301836724,1788.001239483173,0.06666541466346154,-206.31187,208.31075,-71.82055,1.428737,1.2255826,-41.084976,-14.859813,-32.98134,-26.935547,-3.478508,-11.863773,-5.445151,-7.7047563,-15.1254015,-5.602005,0.7688744,2.3693116,-2.4000363,-6.5994716,0.08067381
cla\[cla][jaz_blu]0183__3.wav,cla,3.0,0.14028068,1184.8639390738624,928.9579461789976,2040.0225360576924,0.09753605769230769,-205.36716,203.07198,-81.96671,5.113237,-0.609571,-35.753796,-1.8847537,-28.468065,-29.981403,-6.710064,-6.372593,-1.213306,-12.9677925,-15.408398,-3.0922205,-2.7902234,1.5021206,1.691594,-5.3128457,-5.1988735
cla\[cla][jaz_blu]0185__1.wav,cla,3.0,0.12539081,1497.3602116224372,1884.7028059069085,2809.751727764423,0.06312725360576923,-251.02971,101.32941,5.995381,36.47051,-4.2495046,-10.568931,-20.913256,-9.047896,-8.807658,10.7687235,22.393543,14.236768,-2.4854584,-10.816965,-17.671751,-2.4319952,-4.5760326,-5.872325,-3.2705426,20.287071
cla\[cla][jaz_blu]0185__2.wav,cla,3.0,0.07810317,1723.9347556491257,2082.49131333378,3386.2618314302886,0.0680889423076923,-254.27512,102.09093,1.8048549,29.494675,4.5068626,7.5477695,-12.4121475,-10.767867,-7.709355,-1.8157598,-3.6232452,9.052351,16.807114,13.36203,-12.668956,-15.38556,-10.069749,15.566706,8.457893,-5.6060143
cla\[cla][jaz_blu]0185__3.wav,cla,3.0,0.15458655,1677.8520068724617,1804.018616404833,3040.6539212740386,0.07198016826923077,-218.41983,91.02736,-8.397417,42.006294,-2.2211468,-3.239689,-22.609322,-2.9160223,-9.793217,7.3456,20.84276,19.911459,6.3851414,-8.288961,-14.224831,-4.7889113,-6.939523,-2.8726482,-3.1780238,12.629958
cla\[cla][jaz_blu]0191__1.wav,cla,3.0,0.113677114,1627.045317169637,2168.6488465299453,3457.901141826923,0.06219951923076923,-131.91571,123.45804,0.2904898,25.625256,7.6664824,5.41481,4.2429624,-1.7082957,-9.497829,0.7414484,-8.499765,-1.04788,-4.382025,0.026282677,-4.84129,-0.3628144,-2.2817037,2.6938643,-1.3244133,2.8664377
cla\[cla][jaz_blu]0191__2.wav,cla,3.0,0.12407757,1620.5452759708237,2148.520757930795,3402.8258338341348,0.06351412259615384,-114.747536,124.23138,-2.0398536,24.957737,6.4055758,4.591772,3.5961704,-0.51772255,-11.477831,-0.00028821506,-5.655681,0.16161546,-4.565679,-2.4433396,-5.5672956,-2.4056897,-5.6301637,1.2212726,-2.8615112,1.615095
cla\[cla][jaz_blu]0191__3.wav,cla,3.0,0.11967684,1553.8848216708084,2131.7865722841007,3266.0071739783652,0.05848482572115385,-130.31453,127.9384,0.8384053,23.37848,10.735428,5.1620784,1.7922701,-0.9225862,-12.176601,-1.7471888,-9.071648,-0.17609212,-3.6637714,-0.62762415,-5.6790137,-0.82244605,-3.181688,0.8338196,-4.370187,3.503738
